CMS Certification Number (CCN),Provider Name,City/Town,County/Parish,State,health_inspection_rating,short_stay_qm_rating,adjusted_total_nurse_hours_per_resident_day,estimated_occupancy_rate,abuse_icon_flag,total_weighted_health_survey_score,rating_cycle_1_total_health_score,missing_metric_count,disqualified_top10_flag,health_inspection_rating_component,short_stay_qm_rating_component,adjusted_total_nurse_hours_per_resident_day_component,estimated_occupancy_rate_component,abuse_icon_flag_component,rating_cycle_1_total_health_score_component,total_weighted_health_survey_score_component,composite_score,eligible_for_top10,overall_rank,eligible_rank
335259,WATERVIEW HILLS REHABILITATION AND NURSING CENTER,PURDY STATION,Westchester,NY,3.0,5.0,2.90607,0.893076923076923,0,27.0,36.0,0,False,0.5,1.0,0.20155920217447182,0.22140764903638133,1.0,0.9312977099236641,0.9612903225806452,0.732740727270566,True,189,189.0
335560,THE MONARCH AT BROOKLYN REHAB AND NURSING CENTER,BROOKLYN,Kings,NY,4.0,5.0,2.87168,0.9784999999999999,0,23.0,16.0,0,False,0.75,1.0,0.19620246263600188,0.12437797490263969,1.0,0.9694656488549618,0.9670250896057347,0.7325590804146155,True,190,190.0
335570,AMSTERDAM NURSING HOME CORP (1992),NEW YORK,New York,NY,4.0,5.0,3.04737,0.9821515892420538,0,21.0,28.0,0,False,0.75,1.0,0.22356871938254974,0.12023023723046689,1.0,0.9465648854961832,0.9698924731182795,0.7321940564063152,True,191,191.0
315414,ASTER CREEK NURSING AND REHABILITATION CENTER,TINTON FALLS,Monmouth,NJ,3.0,3.0,5.00604,0.6859999999999999,0,41.0,48.0,0,False,0.5,0.5,0.5286598805286645,0.45662051060147135,1.0,0.9083969465648855,0.9412186379928316,0.7320097854921996,True,192,192.0
335561,STATEN ISLAND CARE CENTER,STATEN ISLAND,Richmond,NY,4.0,5.0,2.37104,0.9576666666666667,0,21.0,20.0,0,False,0.75,1.0,0.11822054688899447,0.14804197317178713,1.0,0.9618320610687023,0.9698924731182795,0.7317193571850956,True,193,193.0
335665,TERENCE CARDINAL COOKE HEALTH CARE CENTER,NEW YORK,New York,NY,3.0,4.0,3.44018,0.7823269513991165,0,26.0,24.0,0,False,0.5,0.75,0.28475455416319445,0.34720543166478557,1.0,0.9541984732824428,0.9627240143369176,0.7316638097697794,True,194,194.0
335696,GURWIN JEWISH NURSING AND REHABILITATION CENTER,COMMACK,Suffolk,NY,3.0,5.0,3.17497,0.9108695652173913,0,36.0,28.0,0,False,0.5,1.0,0.2434442635846074,0.20119748650123237,1.0,0.9465648854961832,0.9483870967741935,0.7315706218113345,True,195,195.0
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,OAKDALE,Suffolk,NY,3.0,5.0,3.1366,0.9075,0,36.0,32.0,0,False,0.5,1.0,0.23746758152322064,0.2050248810038945,1.0,0.9389312977099237,0.9483870967741935,0.731418615644216,True,196,196.0
335516,THE PHOENIX REHABILITATION AND NURSING CENTER,BROOKLYN,Kings,NY,4.0,5.0,2.60423,0.9782500000000001,0,11.0,12.0,0,False,0.75,1.0,0.15454325968270782,0.12466194288186927,1.0,0.9770992366412213,0.9842293906810036,0.7314184082607529,True,197,197.0
335508,SKY VIEW REHABILITATION & HEALTH CARE CENTER L L C,CROTON ON HUDSON,Westchester,NY,3.0,5.0,2.93361,0.9036458333333334,0,28.0,32.0,0,False,0.5,1.0,0.20584895520993157,0.2094027206836867,1.0,0.9389312977099237,0.9598566308243728,0.7309175032710921,True,198,198.0
315196,ARISTACARE AT MANCHESTER,MANCHESTER,Ocean,NJ,4.0,4.0,3.77221,0.8678787878787878,0,38.0,28.0,0,False,0.75,0.75,0.3364730254908528,0.2500295031666734,1.0,0.9465648854961832,0.9455197132616487,0.7306175809820503,True,199,199.0
335558,BENSONHURST CENTER FOR REHAB AND HEALTHCARE,BROOKLYN,Kings,NY,4.0,5.0,2.64696,0.9790000000000001,0,16.0,20.0,0,False,0.75,1.0,0.16119907475914924,0.12381003894417997,1.0,0.9618320610687023,0.9770609318996416,0.7301087274685737,True,200,200.0
315284,"COMPLETE CARE AT MONMOUTH, LLC",LONG BRANCH,Monmouth,NJ,2.0,4.0,3.74886,0.6816666666666666,0,74.0,76.0,0,False,0.25,0.75,0.3328359255134387,0.4615426222414539,1.0,0.8549618320610687,0.8939068100358423,0.729738031023908,True,201,201.0
315328,MAPLE GLEN CENTER,FAIRLAWN,Bergen,NJ,3.0,4.0,3.32961,0.7572327044025158,0,46.0,60.0,0,False,0.5,0.75,0.26753167859562776,0.3757092821044553,1.0,0.8854961832061069,0.9340501792114695,0.7295861348090407,True,202,202.0
335835,ISLAND NURSING AND REHAB CENTER,HOLTSVILLE,Suffolk,NY,4.0,4.0,3.43658,0.8716666666666666,0,19.0,16.0,0,False,0.75,0.75,0.28419380213241546,0.2457269580268283,1.0,0.9694656488549618,0.9727598566308244,0.7295428701213348,True,203,203.0
315106,ELIZABETH NURSING AND REHAB,ELIZABETH,Union,NJ,4.0,4.0,3.84141,0.8862745098039216,0,20.0,24.0,0,False,0.75,0.75,0.3472519256380503,0.22913431924046124,1.0,0.9541984732824428,0.9713261648745519,0.7292985372511734,True,204,204.0
315261,LAKELAND NURSING & REHAB,HASKELL,Passaic,NJ,3.0,4.0,,0.6756218905472637,0,53.0,64.0,1,False,0.5,0.75,0.0,0.46840871367954684,1.0,0.8778625954198473,0.9240143369175627,0.7290787909554322,True,205,205.0
335286,CARILLON NURSING AND REHABILITATION CENTER,HUNTINGTON,Suffolk,NY,3.0,5.0,2.75128,0.9050793650793652,0,30.0,28.0,0,False,0.5,1.0,0.17744842249550233,0.20777441223135729,1.0,0.9465648854961832,0.956989247311828,0.7288804137141133,True,206,206.0
315532,BAYONNE UNIVERSITY HOSPITAL,BAYONNE,Hudson,NJ,5.0,,6.47116,0.6470588235294118,0,15.0,20.0,1,False,1.0,0.0,0.7568734958995009,0.5008526993662026,1.0,0.9618320610687023,0.978494623655914,0.7285541627659089,True,207,207.0
335287,PARK GARDENS REHABILITATION & NURSING CENTER L L C,RIVERDALE,Bronx,NY,3.0,5.0,3.24468,0.938,0,25.0,16.0,0,False,0.5,1.0,0.2543026036028318,0.17038078753786257,1.0,0.9694656488549618,0.96415770609319,0.7285048800831836,True,208,208.0
335716,GLEN COVE CENTER FOR NURSING AND REHABILITATION,GLEN COVE,Nassau,NY,3.0,5.0,3.14911,0.9279220779220779,0,27.0,28.0,0,False,0.5,1.0,0.23941619483017784,0.181828016207073,1.0,0.9465648854961832,0.9612903225806452,0.7280539608234446,True,209,209.0
335445,TRIBORO CENTER FOR REHABILITATION AND NURSING,BRONX,Bronx,NY,3.0,4.0,2.63204,0.7664077669902912,0,25.0,16.0,0,False,0.5,0.75,0.15887506912047605,0.3652875861750262,1.0,0.9694656488549618,0.96415770609319,0.727740084470979,True,210,210.0
335446,CYPRESS GARDEN CENTER FOR NURSING AND REHAB,FLUSHING,Queens,NY,4.0,5.0,2.53417,0.9762589928057553,0,23.0,28.0,0,False,0.75,1.0,0.14363040210593545,0.12692347204019572,1.0,0.9465648854961832,0.9670250896057347,0.7277136280948886,True,211,211.0
335434,LITTLE NECK CARE CENTER,LITTLE NECK,Queens,NY,3.0,5.0,3.23009,0.9358333333333333,0,28.0,24.0,0,False,0.5,1.0,0.25203000023364674,0.1728418433578539,1.0,0.9541984732824428,0.9598566308243728,0.7274721881724303,True,212,212.0
315072,Heath Village,HACKETTSTOWN,Morris,NJ,5.0,3.0,5.02109,0.8898148148148147,0,13.0,8.0,0,False,1.0,0.5,0.531004135546227,0.22511298620125986,1.0,0.9847328244274809,0.9813620071684588,0.7266027089818533,True,213,213.0
315122,"COMPLETE CARE AT WESTFIELD, LLC",WESTFIELD,Union,NJ,2.0,5.0,3.50922,0.8674008810572688,0,62.75,20.0,0,False,0.25,1.0,0.2955085319979128,0.25057234410414087,1.0,0.9618320610687023,0.9100358422939068,0.7263638191194959,True,214,214.0
315320,COMPLETE CARE AT HOLIDAY CITY,TOMS RIVER,Ocean,NJ,3.0,4.0,3.1443,0.7844444444444444,0,40.0,28.0,0,False,0.5,0.75,0.2386669678112758,0.34480023078032607,1.0,0.9465648854961832,0.942652329749104,0.7258774910998244,True,215,215.0
335726,BEACON REHABILITATION AND NURSING CENTER,ROCKAWAY PARK,Queens,NY,3.0,5.0,3.20344,0.9433333333333334,0,31.0,24.0,0,False,0.5,1.0,0.2478788775613518,0.16432280398096066,1.0,0.9541984732824428,0.9555555555555556,0.7250429513101595,True,216,216.0
335104,THE HERITAGE REHABILITATION AND HEALTH CARE CENTER,BROOKLYN,Kings,NY,5.0,4.0,2.9674,0.9518987341772153,0,7.0,8.0,0,False,1.0,0.75,0.211112236076605,0.15459360570524017,1.0,0.9847328244274809,0.9899641577060931,0.7249707168089926,True,217,217.0
315251,HARTWYCK AT OAK TREE,EDISON,Middlesex,NJ,4.0,3.0,3.67682,0.7525,0,18.0,24.0,0,False,0.75,0.5,0.32161465431973774,0.38108502812635237,1.0,0.9541984732824428,0.9741935483870968,0.7245186971691667,True,218,218.0
335818,HUNTINGTON HILLS CTR FOR HEALTH AND REHABILITATION,MELVILLE,Suffolk,NY,3.0,5.0,3.07735,0.9265625,0,37.0,44.0,0,False,0.5,1.0,0.22823853768331534,0.18337232258762448,1.0,0.916030534351145,0.9469534050179211,0.7243813889153754,True,219,219.0
335320,SPRAIN BROOK MANOR REHAB,SCARSDALE,Westchester,NY,4.0,4.0,2.92097,0.868595041322314,0,16.0,20.0,0,False,0.75,0.75,0.20388009252408512,0.24921593099477535,1.0,0.9618320610687023,0.9770609318996416,0.7243157770340539,True,220,220.0
315335,Alps at Wayne Rehab & Care Center,WAYNE,Passaic,NJ,3.0,3.0,4.09179,0.6803827751196172,0,52.75,32.0,0,False,0.5,0.5,0.38625222937873344,0.4630009585941173,1.0,0.9389312977099237,0.9243727598566308,0.7241827973376885,True,221,221.0
315042,LINCOLN PARK RENAISSANCE,LINCOLN PARK,Morris,NJ,3.0,5.0,3.31192,0.9354497354497355,0,45.0,44.0,0,False,0.5,1.0,0.2647762054221607,0.1732775614212222,1.0,0.916030534351145,0.935483870967742,0.7240088067860511,True,222,222.0
335826,BUENA VIDA REHAB AND NURSING CENTER,BROOKLYN,Kings,NY,5.0,4.0,2.75176,0.95625,0,7.0,0.0,0,False,1.0,0.75,0.17752318943293954,0.14965112505408917,1.0,1.0,0.9899641577060931,0.722602908735807,True,223,223.0
315066,STRATFORD MANOR REHABILITATION AND CARE CENTER,WEST ORANGE,Essex,NJ,3.0,5.0,3.26966,0.950381679389313,0,40.0,28.0,0,False,0.5,1.0,0.25819359963862654,0.1563167856352461,1.0,0.9465648854961832,0.942652329749104,0.7225972265564037,True,224,224.0
335019,REGEIS CARE CENTER,BRONX,Bronx,NY,4.0,4.0,3.77794,0.9207627118644068,0,14.0,12.0,0,False,0.75,0.75,0.33736555580650945,0.18996013905492526,1.0,0.9770992366412213,0.9799283154121864,0.7224481089303352,True,225,225.0
315362,COMPLETE CARE AT PARK PLACE LLC,MONMOUTH JUNCTION,Middlesex,NJ,3.0,5.0,2.97767,0.9446808510638297,0,53.75,8.0,0,False,0.5,1.0,0.2127119370088552,0.1627921964333393,1.0,0.9847328244274809,0.9229390681003584,0.7220543156311937,True,226,226.0
335199,RESORT NURSING HOME,ARVERNE,Queens,NY,4.0,3.0,3.67203,0.77,0,17.0,12.0,0,False,0.75,0.5,0.3208685425898956,0.3612072695802683,1.0,0.9770992366412213,0.9756272401433692,0.7219440591510923,True,227,227.0
315213,WILLOW SPRINGS REHABILITATION AND HEALTHCARE CTR,BRICK,Ocean,NJ,4.0,4.0,3.24592,0.8804878048780488,0,36.0,28.0,0,False,0.75,0.75,0.2544957515245446,0.2357072748572575,1.0,0.9465648854961832,0.9483870967741935,0.7218978255976211,True,228,228.0
315312,Hampton Ridge Healthcare and Rehabilitation,TOMS RIVER,Ocean,NJ,5.0,4.0,3.10627,0.9735294117647059,0,8.0,4.0,0,False,1.0,0.75,0.23274324566390706,0.13002392648967864,1.0,0.9923664122137404,0.9885304659498207,0.7216937073783217,True,229,229.0
335771,THROGS NECK EXTENDED CARE FACILITY,BRONX,Bronx,NY,4.0,5.0,,0.9653658536585367,0,25.0,20.0,1,False,0.75,1.0,0.0,0.1392966828846134,1.0,0.9618320610687023,0.96415770609319,0.7209914154154095,True,230,230.0
315152,CAREONE AT WELLINGTON,HACKENSACK,Bergen,NJ,2.0,5.0,3.37655,0.82890625,0,86.0,100.0,0,False,0.25,1.0,0.27484326201917464,0.29429731447425367,1.0,0.8091603053435115,0.8767025089605734,0.7209712871247157,True,231,231.0
315443,CHILDRENS SPECIALIZED HOSPITAL TOMS RIVER,TOMS RIVER,Ocean,NJ,4.0,,5.85892,0.5769230769230769,0,19.0,20.0,1,False,0.75,0.0,0.6615082671983428,0.5805179243084913,1.0,0.9618320610687023,0.9727598566308244,0.720546711273096,True,232,232.0
315332,SOUTHERN OCEAN CENTER,MANAHAWKIN,Ocean,NJ,4.0,4.0,3.42879,0.8911764705882353,0,36.0,36.0,0,False,0.75,0.75,0.2829803970435907,0.22356631964772067,1.0,0.9312977099236641,0.9483870967741935,0.720240297334615,True,233,233.0
315198,ADROIT CARE REHABILITATION AND NURSING CENTER,RAHWAY,Union,NJ,3.0,5.0,3.26812,0.9401639344262296,0,50.0,56.0,0,False,0.5,1.0,0.2579537223810155,0.16792283519305384,1.0,0.8931297709923665,0.9283154121863799,0.7202262436527803,True,234,234.0
315039,ROOSEVELT CARE CENTER,EDISON,Middlesex,NJ,2.0,5.0,4.58603,0.8916666666666667,0,90.0,96.0,0,False,0.25,1.0,0.46323725262657817,0.2230095196884465,1.0,0.816793893129771,0.8709677419354839,0.7192876747683695,True,235,235.0
315386,ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD,MAYWOOD,Bergen,NJ,3.0,5.0,3.13147,0.925,0,58.0,76.0,0,False,0.5,1.0,0.2366685098793605,0.1851471224578105,1.0,0.8549618320610687,0.9168458781362008,0.7188512562464329,True,236,236.0
335411,SEA CREST NURSING AND REHABILITATION CENTER,BROOKLYN,Kings,NY,4.0,4.0,2.88975,0.898125,0,13.0,8.0,0,False,0.75,0.75,0.19901712630160673,0.215673680225011,1.0,0.9847328244274809,0.9813620071684588,0.7187237856123271,True,237,237.0
315462,TALLWOODS CARE CENTER,BAYVILLE,Ocean,NJ,3.0,4.0,3.32879,0.7966666666666667,0,59.0,60.0,0,False,0.5,0.75,0.26740395174417253,0.3309173517957593,1.0,0.8854961832061069,0.9154121863799283,0.7186474554798202,True,238,238.0
335312,THE ENCLAVE AT RYE  REHAB AND NURSING CTR,PORT CHESTER,Westchester,NY,3.0,5.0,2.61273,0.944375,0,23.0,28.0,0,False,0.5,1.0,0.1558672575331584,0.16313960406750339,1.0,0.9465648854961832,0.9670250896057347,0.7184911460598276,True,239,239.0
335250,HIGHFIELD GARDENS CARE CENTER OF GREAT NECK,GREAT NECK,Nassau,NY,3.0,5.0,3.87402,0.9904999999999999,0,36.0,40.0,0,False,0.5,1.0,0.3523314044501904,0.11074751189961074,1.0,0.9236641221374046,0.9483870967741935,0.7183303685043301,True,240,240.0
335174,COBBLE HILL HEALTH CENTER INC,BROOKLYN,Kings,NY,3.0,5.0,3.48029,0.9837912087912088,0,27.0,28.0,0,False,0.5,1.0,0.29100226637279114,0.11836783943015017,1.0,0.9465648854961832,0.9612903225806452,0.718140070910005,True,241,241.0
335878,EPIC REHABILITATION AND NURSING AT WHITE PLAINS,WHITE PLAINS,Westchester,NY,2.0,5.0,3.27168,0.8574999999999999,0,63.0,80.0,0,False,0.25,1.0,0.25850824383367477,0.2618184768498487,1.0,0.8473282442748091,0.9096774193548387,0.7179263812866336,True,242,242.0
335673,FOUR SEASONS NURSING AND REHABILITATION CENTER,BROOKLYN,Kings,NY,3.0,5.0,2.64142,0.9474074074074075,0,32.0,24.0,0,False,0.5,1.0,0.1603361396895615,0.15969517765277175,1.0,0.9541984732824428,0.9541218637992832,0.7176958578378289,True,243,243.0
335817,GARDEN CARE CENTER,FRANKLIN SQUARE,Nassau,NY,3.0,5.0,2.69123,0.9486666666666668,0,35.0,28.0,0,False,0.5,1.0,0.1680947670932017,0.15826482042405876,1.0,0.9465648854961832,0.9498207885304659,0.7170910644565734,True,244,244.0
315091,BIRCHWOOD REHABILITATION AND HEALTHCARE CENTER,CRANFORD,Union,NJ,4.0,4.0,3.36048,0.9125,0,31.0,20.0,0,False,0.75,0.75,0.27234012725955814,0.19934552141929907,1.0,0.9618320610687023,0.9555555555555556,0.7169831648672653,True,245,245.0
335048,WILLIAMSBRIDGE CENTER FOR REHABILITATION AND NRSG,BRONX,Bronx,NY,3.0,5.0,3.03688,0.9662337662337663,0,35.0,28.0,0,False,0.5,1.0,0.22193475027064077,0.138310845364069,1.0,0.9465648854961832,0.9498207885304659,0.7166609257421069,True,246,246.0
335214,EASTCHESTER REHABILITATION AND HEALTH CARE CENTER,BRONX,Bronx,NY,5.0,4.0,,0.9235,0,10.0,8.0,1,False,1.0,0.75,0.0,0.18685093033318922,1.0,0.9847328244274809,0.985663082437276,0.7164963355617374,True,247,247.0
335022,SANDS POINT CENTER FOR HEALTH AND REHABILITATION,PORT WASHINGTON,Nassau,NY,3.0,4.0,2.2133,0.7872222222222222,0,26.0,28.0,0,False,0.5,0.75,0.09365026207369216,0.34164503101110644,1.0,0.9465648854961832,0.9627240143369176,0.7162767324957223,True,248,248.0
335363,OZANAM HALL OF QUEENS NURSING HOME INC,BAYSIDE,Queens,NY,3.0,4.0,3.70705,0.8601851851851853,0,25.0,24.0,0,False,0.5,0.75,0.32632341373375195,0.2587684504062695,1.0,0.9541984732824428,0.96415770609319,0.7157846388805852,True,249,249.0
315456,MYSTIC MEADOWS REHABILITATION AND NURSING CENTER,LITTLE EGG HARBOR TW,Ocean,NJ,4.0,3.0,3.91351,0.7946153846153846,0,24.0,28.0,0,False,0.75,0.5,0.35848254269893076,0.33324734547149093,1.0,0.9465648854961832,0.9655913978494624,0.7157414901756464,True,250,250.0
335498,GRANDELL REHABILITATION AND NURSING CENTER,LONG BEACH,Nassau,NY,4.0,4.0,3.92713,0.9597122302158274,0,11.0,8.0,0,False,0.75,0.75,0.3606040545487115,0.14571847498202217,1.0,0.9847328244274809,0.9842293906810036,0.7154801210430902,True,251,251.0
335146,FAIRVIEW NURSING CARE CENTER INC,FOREST HILLS,Queens,NY,3.0,5.0,3.3927,0.9854999999999999,0,36.0,32.0,0,False,0.5,1.0,0.27735885793503073,0.11642687148420616,1.0,0.9389312977099237,0.9483870967741935,0.7152827047765548,True,252,252.0
335820,REGAL HEIGHTS REHABILITATION AND HEALTH CARE CTR,JACKSON HEIGHTS,Queens,NY,3.0,5.0,3.19304,0.975,0,38.0,40.0,0,False,0.5,1.0,0.24625892725021226,0.1283535266118564,1.0,0.9236641221374046,0.9455197132616487,0.7143216673203453,True,253,253.0
315132,CareOne at The Highlands,EDISON,Middlesex,NJ,3.0,4.0,3.5151,0.8327868852459016,0,52.0,48.0,0,False,0.5,0.75,0.2964244269815186,0.28988940987862766,1.0,0.9083969465648855,0.9254480286738351,0.7142812594182943,True,254,254.0
335751,HIGHBRIDGE WOODYCREST CENTER,BRONX,Bronx,NY,4.0,4.0,4.06822,0.9688888888888889,0,14.0,12.0,0,False,0.75,0.75,0.3825808612216607,0.1352949661041397,1.0,0.9770992366412213,0.9799283154121864,0.7139638079705348,True,255,255.0
335710,HAMILTON PARK NURSING AND REHABILITATION CENTER,BROOKLYN,Kings,NY,3.0,5.0,3.21951,0.9834999999999999,0,33.0,40.0,0,False,0.5,1.0,0.2503820123209683,0.11869861531804426,1.0,0.9236641221374046,0.9526881720430107,0.7130592966039655,True,256,256.0
335011,ST PATRICKS HOME,BRONX,Bronx,NY,3.0,5.0,2.86143,0.9799242424242424,0,31.0,24.0,0,False,0.5,1.0,0.1946058769928115,0.12276021793005798,1.0,0.9541984732824428,0.9555555555555556,0.712331468544356,True,257,257.0
315307,COMPLETE CARE AT HARBORAGE LLC,NORTH BERGEN,Hudson,NJ,4.0,4.0,3.1003,0.9149797570850202,0,32.0,28.0,0,False,0.75,0.75,0.2318133318795318,0.19652883498564344,1.0,0.9465648854961832,0.9541218637992832,0.7122918990094236,True,258,258.0
315339,CAREONE AT ORADELL,ORADELL,Bergen,NJ,1.0,5.0,3.86224,0.7909090909090909,0,113.0,120.0,0,False,0.0,1.0,0.35049649919391895,0.33745722040832393,1.0,0.7709923664122138,0.8379928315412186,0.7122752398837374,True,259,259.0
335003,THE EMERALD PEEK REHABILITATION AND NURSING CENTER,PEEKSKILL,Westchester,NY,2.0,5.0,2.7122,0.8859999999999999,0,51.0,40.0,0,False,0.25,1.0,0.17136114767248972,0.2294461272176549,1.0,0.9236641221374046,0.9268817204301075,0.7114460979923548,True,260,260.0
315353,CRANBURY CENTER,MONROE TOWNSHIP,Middlesex,NJ,4.0,2.0,3.56063,0.6532467532467532,0,28.0,28.0,0,False,0.75,0.25,0.3035163825263438,0.49382400377640545,1.0,0.9465648854961832,0.9598566308243728,0.7101007078697226,True,261,261.0
315497,ALLENDALE REHABILITATION AND HEALTHCARE CENTER,ALLENDALE,Bergen,NJ,3.0,4.0,3.25771,0.8291666666666667,0,56.0,64.0,0,False,0.5,0.75,0.25633221442534604,0.2940015144958892,1.0,0.8778625954198473,0.9197132616487456,0.7097080439272575,True,262,262.0
335838,NEW YORK CENTER FOR REHABILITATION & NURSING,ASTORIA,Queens,NY,4.0,4.0,3.50584,0.9621428571428571,0,12.0,16.0,0,False,0.75,0.75,0.29498204814679246,0.14295759411510178,1.0,0.9694656488549618,0.9827956989247312,0.7090082984479851,True,263,263.0
315374,DE LA SALLE HALL,LINCROFT,Monmouth,NJ,5.0,,6.14783,0.725,0,9.0,8.0,1,False,1.0,0.0,0.706510175312892,0.4123215058416271,1.0,0.9847328244274809,0.9870967741935484,0.7082360208184858,True,264,264.0
315416,GREEN HILL,WEST ORANGE,Essex,NJ,2.0,4.0,3.59726,0.7464566929133858,0,84.0,100.0,0,False,0.25,0.75,0.3092220344395206,0.38794945093135547,1.0,0.8091603053435115,0.8795698924731182,0.7079857560750155,True,265,265.0
335211,GLENGARIFF HEALTH CARE CENTER,GLEN COVE,Nassau,NY,2.0,5.0,2.63215,0.8908396946564886,0,54.0,52.0,0,False,0.25,1.0,0.15889220321030545,0.22394885397088604,1.0,0.9007633587786259,0.9225806451612903,0.7074344835044913,True,266,266.0
335681,EAST NECK NURSING & REHABILITATION CENTER,WEST BABYLON,Suffolk,NY,2.0,5.0,2.74345,0.9053333333333334,0,46.0,44.0,0,False,0.25,1.0,0.17622878682855792,0.20748593682388572,1.0,0.916030534351145,0.9340501792114695,0.7070548079187736,True,267,267.0
315218,SEACREST REHABILITATION AND HEALTHCARE CENTER,LITTLE EGG HARBOR TW,Ocean,NJ,2.0,5.0,3.22317,0.895906432748538,0,71.0,84.0,0,False,0.25,1.0,0.250952110218927,0.21819368846174292,1.0,0.8396946564885497,0.8982078853046596,0.7066739798140975,True,268,268.0
315435,Family of Caring Healthcare at Montclair,MONTCLAIR,Essex,NJ,4.0,4.0,3.47018,0.95,0,34.0,40.0,0,False,0.75,0.75,0.28942748775301996,0.1567503245348335,1.0,0.9236641221374046,0.9512544802867383,0.706042647412976,True,269,269.0
335626,BEDFORD CENTER FOR NURSING AND REHABILITATION,BROOKLYN,Kings,NY,4.0,4.0,3.45361,0.975,0,14.0,12.0,0,False,0.75,0.75,0.28684647076690634,0.1283535266118564,1.0,0.9770992366412213,0.9799283154121864,0.7056381859039916,True,270,270.0
335782,WESTHAMPTON CARE CENTER,WESTHAMPTON,Suffolk,NY,4.0,4.0,2.89832,0.9422222222222222,0,22.0,20.0,0,False,0.75,0.75,0.2003520276637669,0.16558488388864856,1.0,0.9618320610687023,0.9684587813620071,0.7055283944114586,True,271,271.0
335163,OXFORD NURSING HOME,BROOKLYN,Kings,NY,4.0,3.0,4.05152,0.8565957446808511,0,17.0,12.0,0,False,0.75,0.5,0.3799795948566578,0.26284559507259453,1.0,0.9770992366412213,0.9756272401433692,0.7050887754899309,True,272,272.0
335811,LINDEN CENTER FOR NURSING AND REHABILITATION,BROOKLYN,Kings,NY,4.0,4.0,3.76939,0.9828571428571428,0,21.0,24.0,0,False,0.75,0.75,0.33603376973340926,0.11942881869320654,1.0,0.9541984732824428,0.9698924731182795,0.7048865123009822,True,273,273.0
335799,UNION PLAZA CARE CENTER,FLUSHING,Queens,NY,4.0,4.0,2.84309,0.9507142857142856,0,13.0,16.0,0,False,0.75,0.75,0.19174915692489822,0.15593898745131995,1.0,0.9694656488549618,0.9813620071684588,0.7043138410930199,True,274,274.0
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,FREEPORT,Nassau,NY,2.0,5.0,2.85124,0.9159999999999999,0,53.0,52.0,0,False,0.25,1.0,0.19301863721680082,0.19536996971008236,1.0,0.9007633587786259,0.9240143369175627,0.7038504458602312,True,275,275.0
315096,"DOCTORS SUBACUTE HEALTHCARE, LLC",PATERSON,Passaic,NJ,4.0,3.0,3.90475,0.8481481481481481,0,25.0,24.0,0,False,0.75,0.5,0.35711804609070164,0.27244098273955486,1.0,0.9541984732824428,0.96415770609319,0.7030569409774998,True,276,276.0
335506,BRONX CENTER FOR REHABILITATION & HEALTH CARE,BRONX,Bronx,NY,4.0,4.0,3.36845,0.9790000000000001,0,17.0,16.0,0,False,0.75,0.75,0.27358156994992183,0.12381003894417997,1.0,0.9694656488549618,0.9756272401433692,0.702864612555771,True,277,277.0
315147,GROVE PARK HEALTHCARE AND REHABILITATION CENTER,EAST ORANGE,Essex,NJ,2.0,5.0,3.83757,0.941081081081081,0,79.0,76.0,0,False,0.25,1.0,0.3466537901385526,0.1668810740641119,1.0,0.8549618320610687,0.8867383512544803,0.7027855139747455,True,278,278.0
315226,HUNTERDON CARE CENTER LLC,FLEMINGTON,Hunterdon,NJ,2.0,5.0,3.43144,0.9156756756756758,0,83.5,94.0,0,False,0.25,1.0,0.28339317284402527,0.19573836060205596,1.0,0.8206106870229007,0.8802867383512545,0.7015361200017391,True,279,279.0
315282,EXCEL CARE AT MANALAPAN,MANALAPAN,Monmouth,NJ,1.0,5.0,3.58787,0.8371212121212122,0,164.5,56.0,0,False,0.0,1.0,0.30775940622590525,0.28496616970221467,1.0,0.8931297709923665,0.76415770609319,0.7014246708870076,True,280,280.0
315425,FOOTHILL ACRES REHABILITATION & NURSING CENTER,HILLSBOROUGH,Somerset,NJ,2.0,4.0,4.31618,0.8140000000000001,0,75.0,96.0,0,False,0.25,0.75,0.42120421498609806,0.3112289052358286,1.0,0.816793893129771,0.8924731182795699,0.7010112815787803,True,281,281.0
315337,MCAULEY HALL HEALTH CARE CENTE,WATCHUNG,Somerset,NJ,4.0,4.0,,0.8972972972972973,0,37.0,20.0,1,False,0.75,0.75,0.0,0.21661384448056886,1.0,0.9618320610687023,0.9469534050179211,0.7006162142520237,True,282,282.0
335484,MORNINGSIDE NURSING AND REHABILITATION CENTER,BRONX,Bronx,NY,2.0,4.0,2.85728,0.7860103626943005,0,46.0,52.0,0,False,0.25,0.75,0.19395945451288563,0.3430215482161235,1.0,0.9007633587786259,0.9340501792114695,0.7005598312250966,True,283,283.0
335694,BROOKHAVEN HEALTH CARE FACILITY L L C,EAST PATCHOGUE,Suffolk,NY,3.0,4.0,3.89927,0.93875,0,24.0,20.0,0,False,0.5,0.75,0.3562644568882936,0.16952888360017315,1.0,0.9618320610687023,0.9655913978494624,0.6994481833290698,True,284,284.0
